LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
169-757-558-696-523,Antibiotic fire -retardant coarse cotton cloth that draws,Natural Textiles,Natural Textiles,0.9528534924640452,Synthetic Textiles,0.029107767775969556
095-918-517-870-89X,Skin for filling with foodstuff - comprising textile fabric coated internally with acrylic resin and externally with dipped coating,Synthetic Textiles,Natural Textiles,0.7302912618244041,Mineral Textiles,0.16620181925889768
047-908-806-497-323,Preparation process of basalt fiber knitted fabric,Mineral Textiles,Natural Textiles,0.8225765260742188,Synthetic Textiles,0.09394194581976513
118-543-010-913-381,High-strength superfine textile yarn,Mineral Textiles,Natural Textiles,0.47449406499273683,Mineral Textiles,0.33451550177557526
042-610-431-812-791,Durable natural fiber textile and preparation method thereof,Natural Textiles,Natural Textiles,0.7647434470298371,Synthetic Textiles,0.14322737704810198
017-641-380-258-350,Golf ball,Other,Other,0.47993184527052185,Synthetic Textiles,0.29367593548145365
157-718-357-965-187,Production process of metallic yarn weft elastic forging fabric,Metal Textiles,Natural Textiles,0.7738187343744801,Synthetic Textiles,0.11692885885016933
004-454-658-845-838,SYSTEM FOR IMAGE PROCESSING,Other,Other,0.9519290332459394,Synthetic Textiles,0.03675098548309421
063-008-720-434-483,Radiation-proof textile fabric,Natural Textiles,Natural Textiles,0.8441984036903811,Synthetic Textiles,0.10887188758375174
124-547-477-415-832,PRODUCTION OF TUSSAH SILK FIBRE,Natural Textiles,Natural Textiles,0.9756668065415743,Synthetic Textiles,0.0164985421603146
077-136-609-174-104,Basalt fiber doubling and twisting device,Mineral Textiles,Mineral Textiles,0.7848354014709955,Natural Textiles,0.163133886140393
005-084-291-819-414,"BINDER FOR GLASS FIBER, GLASS FIBER, MANUFACTURING METHOD OF GLASS FIBER AND GLASS FIBER-REINFORCED THERMOPLASTIC RESIN MATERIAL",Mineral Textiles,Mineral Textiles,0.9852435752379177,Metal Textiles,0.006829678745768149
011-289-808-425-861,Rayon structure,Natural Textiles,Other,0.6328842108841264,Metal Textiles,0.19446754270185304
082-283-675-008-316,APPARATUS AND METHODS TO EXTRACT DATA WITH SMART GLASSES,Other,Other,0.9293007384099587,Metal Textiles,0.031729567130012175
104-932-211-121-760,Novel fire -resistant military uniform surface fabric,Mineral Textiles,Mineral Textiles,0.44479466092878933,Natural Textiles,0.42130595042675456
109-529-650-815-109,Flexible structures for sensors and electronics,Metal Textiles,Metal Textiles,0.721491468671555,Other,0.15634930324911495
191-369-310-459-420,Compound laminate for printed circuit boards,Mineral Textiles,Mineral Textiles,0.9292022946174872,Natural Textiles,0.031337254553553705
022-583-688-805-865,Gewebe mit durch eine Drehverbindung gebundenen metallischen Elementen,Metal Textiles,Metal Textiles,0.8132144031288714,Other,0.09312525338149924
189-764-147-874-939,Acrylic and wool fabric,Synthetic Textiles,Natural Textiles,0.8238509092740849,Synthetic Textiles,0.171854873395195
079-257-993-133-860,Novel crease-resistant knitted fabric,Natural Textiles,Natural Textiles,0.8843185598265918,Synthetic Textiles,0.09568229316430278
193-764-393-063-829,METALLIC FIBER NON-WOVEN FABRIC AND ITS PRODUCTION METHOD.,Metal Textiles,Metal Textiles,0.9645416936572853,Mineral Textiles,0.016181534071504942
026-821-913-093-590,"Imaging display device, wearable device, and imaging display system",Other,Other,0.922413427266449,Synthetic Textiles,0.033783899658897235
026-772-098-388-086,GUIDE ROBOT AND METHOD FOR OPERATING THE SAME,Other,Other,0.9298780082266113,Synthetic Textiles,0.027003172456168126
067-611-275-190-864,Technique for processing regenerated keratin functional fibre,Natural Textiles,Natural Textiles,0.9451708590313789,Synthetic Textiles,0.025315521419571822
069-440-367-716-092,SEALS FOR HIGH TEMPERATURE REACTIVE MATERIAL DEVICES,Other,Other,0.8954313706096282,Metal Textiles,0.05680789996386984
189-182-839-523-208,Mould-proofing warm-keeping textile,Synthetic Textiles,Natural Textiles,0.9520347178397547,Synthetic Textiles,0.0387870216271869
042-326-252-692-570,Modified basalt fiber,Mineral Textiles,Mineral Textiles,0.9073482308930099,Natural Textiles,0.06902349810519519
103-061-140-355-481,MINERAL WOOL SUBSTRATE,Mineral Textiles,Mineral Textiles,0.9370547189154081,Other,0.02862576766321742
153-972-241-349-532,"Verfahren zum Herstellen einer strukturierten Materialbahn aus gewirkten, gestrickten oder gewebten Fäden und Verwendung derselben",Metal Textiles,Metal Textiles,0.9344441009010803,Synthetic Textiles,0.020987555211444076
099-088-239-382-401,APPLICATION OF WASH-RESISTANT REPELLENT FOR BLOODSUCKING VERMIN TO TEXTILE PRODUCT,Natural Textiles,Synthetic Textiles,0.5239768952798496,Natural Textiles,0.38765902874214075
170-212-202-778-566,Health care scarf used for clearing and activating the channels and collaterals and relieving fatigue of neck muscle strains,Metal Textiles,Natural Textiles,0.8839543074243771,Synthetic Textiles,0.07753655883546971
168-450-832-252-325,VIBRATORY SCREEN,Metal Textiles,Metal Textiles,0.7250400697304953,Mineral Textiles,0.1729758173942972
049-723-936-166-823,CYSTOBACTAMIDES,Other,Other,0.860567588027079,Metal Textiles,0.0571586834777137
151-103-406-793-870,SHELL ELEMENT AS PART OF AN AIRCRFAFT FUSELAGE,Synthetic Textiles,Other,0.45100439362882055,Metal Textiles,0.44272969922063576
159-155-231-450-176,Novel textile fabric,Mineral Textiles,Natural Textiles,0.6997029630321359,Mineral Textiles,0.16760565972344743
054-610-552-688-251,Polyester heat insulation curtain textile,Synthetic Textiles,Synthetic Textiles,0.4073815609101604,Natural Textiles,0.39966831028626315
053-905-497-587-141,Textile fabric with flame-retardant and antibacterial functions,Natural Textiles,Natural Textiles,0.9218956225280458,Synthetic Textiles,0.06482490534027224
065-700-765-987-149,FLAME RESISTANT SPUN STAPLE YARNS MADE FROM BLENDS OF FIBERS DERIVED FROM DIAMINO DIPHENYL SULFONE AND MODACRYLIC FIBERS AND FABRICS AND GARMENTS MADE THEREFROM AND METHODS FOR MAKING SAME,Synthetic Textiles,Metal Textiles,0.964523912204643,Mineral Textiles,0.010855640838394777
005-750-431-490-043,Anti-pilling real silk textile fabric,Natural Textiles,Natural Textiles,0.9246634518434401,Synthetic Textiles,0.042793014646288395
186-895-010-460-605,BREATHABLE TEXTILE FOR AWNING,Metal Textiles,Metal Textiles,0.8781975392867766,Synthetic Textiles,0.07404382162128391
110-923-411-162-818,Antibacterial high-tensile textile fabric,Natural Textiles,Natural Textiles,0.8781783357908544,Synthetic Textiles,0.09378709069567644
183-691-870-889-758,A METHOD AND APPARATUS FOR PRODUCING MICROCHIPS,Other,Other,0.9074039164703656,Mineral Textiles,0.03259325635062469
107-387-871-310-645,"Silver yarn, plied yarn silver yarn, functional fabric using same, and method for producing same",Metal Textiles,Metal Textiles,0.957165197471545,Synthetic Textiles,0.015752067731225325
100-463-257-690-083,METHOD TO LIMIT SILICON IN B4C PARTICULATE BASED CMC COMPOSITES,Mineral Textiles,Other,0.3856521901570117,Mineral Textiles,0.2748015075635948
089-615-625-847-317,PLASTERBOARD,Other,Mineral Textiles,0.7050284960653502,Natural Textiles,0.18196899414709095
193-570-652-447-574,Gel-containing home textile and clothing filler,Natural Textiles,Natural Textiles,0.46219594390630275,Mineral Textiles,0.3048025013160327
132-411-318-522-494,Improvements in and relating to the opening of asbestos fibres for textile use,Mineral Textiles,Natural Textiles,0.6464733243726203,Mineral Textiles,0.27507839167728676
001-406-204-407-336,Imidazolyl-cyclic acetals,Other,Other,0.8119348345000752,Metal Textiles,0.0760316602122089
130-310-695-177-299,LIFT MAST ASSEMBLY,Other,Other,0.9184016903855038,Mineral Textiles,0.030900586374732412
085-540-928-029-769,Antistatic textile fabric applied to explosion-proof places,Synthetic Textiles,Natural Textiles,0.5447188008272541,Synthetic Textiles,0.4060316870300401
023-582-604-410-80X,Protective clothing unit having preferably textile fragment protection equipment,Synthetic Textiles,Metal Textiles,0.43724894008338366,Synthetic Textiles,0.37508428581916464
167-169-537-354-264,TEXTILE ELEMENTS IN VEHICLE COMPOSITE GLASS,Mineral Textiles,Mineral Textiles,0.3383746185844151,Metal Textiles,0.3078542024485748
023-582-708-935-993,Glass formula applicable to production of glass fiber textile yarns,Mineral Textiles,Mineral Textiles,0.839867697849148,Natural Textiles,0.06149904972334788
013-012-030-428-105,Recycled textile fibre products for thermal insulation,Natural Textiles,Natural Textiles,0.7501368575601154,Mineral Textiles,0.21402842705483904
178-298-340-470-229,Textile fabric with good elasticity,Synthetic Textiles,Natural Textiles,0.7813541955555089,Synthetic Textiles,0.16383055236971814
014-458-617-571-034,Dyeing and finishing method for long staple cotton and Lyocell bamboo fiber blended high count yarn-dyed shirt fabric,Natural Textiles,Natural Textiles,0.8781413431659902,Synthetic Textiles,0.11777561435020446
082-938-316-934-267,Recovery device for antibacterial polyester fiber textile cloth,Synthetic Textiles,Mineral Textiles,0.37575716787944413,Natural Textiles,0.36245856548324856
019-484-051-963-274,"GLASS WOOL COMPACT PRODUCTION METHOD, GLASS WOOL COMPACT, AND VACCUMED HEAT INSULATOR",Mineral Textiles,Mineral Textiles,0.9599633773103488,Natural Textiles,0.022310517165320953
117-379-459-018-08X,Bamboo fiber textile fabric garment capable of isolating bromhidrosis,Natural Textiles,Natural Textiles,0.8997748156695395,Synthetic Textiles,0.07834601907598158
006-871-513-754-919,"Yarns, high wear resistance fabrics and objects made therefrom",Natural Textiles,Synthetic Textiles,0.7602113140805357,Metal Textiles,0.10523771055365186
158-197-830-427-161,Method of forming and sizing glass fibers,Mineral Textiles,Mineral Textiles,0.945147933418832,Natural Textiles,0.027921656598181334
